MA,2013,63625.0
MA,2002,65681.0
MA,2003,65664.0
MA,2000,64345.0
MA,2001,69952.0
MA,2006,65044.0
MA,2007,66831.0
MA,2004,65272.0
MA,2005,67986.0
MA,2008,66403.0
MA,2009,65589.0
OH,2015,53301.0
OH,2014,49701.0
OH,2011,47053.0
OH,2010,49883.0
OH,2012,45809.0
OH,1991,50575.0
OH,1990,52807.0
OH,1993,50550.0
OH,1992,51997.0
OH,1995,54001.0
OH,1994,50418.0
OH,1997,53223.0
OH,1996,51267.0
OH,1999,56192.0
OH,1998,56568.0
OH,2013,51638.0
OH,2002,56234.0
OH,2003,56083.0
OH,2000,59128.0
OH,2001,55938.0
OH,2006,53958.0
OH,2007,56127.0
OH,2004,54024.0
OH,2005,53648.0
OH,2008,51667.0
OH,2009,50682.0
UT,2015,66258.0
UT,2014,63456.0
UT,2011,58483.0
UT,2010,61640.0
UT,2012,60226.0
UT,1991,47563.0
UT,1990,53034.0
UT,1993,57822.0
UT,1992,56710.0
UT,1995,56380.0
UT,1994,56529.0
UT,1997,63004.0
UT,1996,55733.0
UT,1999,65528.0
UT,1998,64378.0
UT,2013,62117.0
UT,2002,63054.0
UT,2003,63499.0
UT,2000,65442.0
UT,2001,63377.0
UT,2006,64218.0
UT,2007,61191.0
UT,2004,63832.0
UT,2005,66525.0
UT,2008,68844.0
UT,2009,64615.0
MO,2015,59196.0
MO,2014,56695.0
MO,2011,48240.0
MO,2010,49808.0
MO,2012,51372.0
MO,1991,47410.0
MO,1990,48090.0
MO,1993,46344.0
MO,1992,45302.0
MO,1995,53822.0
MO,1994,47783.0
MO,1997,53840.0
MO,1996,51560.0
MO,1999,58887.0
MO,1998,58422.0
MO,2013,47115.0
MO,2002,56355.0
MO,2003,56395.0
MO,2000,62066.0
MO,2001,55341.0
MO,2006,52405.0
MO,2007,52590.0
MO,2004,52872.0
MO,2005,52171.0
MO,2008,50681.0
MO,2009,53875.0
MN,2015,68730.0
MN,2014,67321.0
MN,2011,60935.0
MN,2010,56878.0
MN,2012,63792.0
MN,1991,50047.0
MN,1990,55362.0
MN,1993,54423.0
MN,1992,51296.0
MN,1995,58625.0
MN,1994,53249.0
MN,1997,62694.0
MN,1996,61681.0
MN,1999,66934.0
MN,1998,69649.0
MN,2013,65452.0
MN,2002,71961.0
MN,2003,68072.0
MN,2000,74665.0
MN,2001,70525.0
MN,2006,66079.0
MN,2007,66368.0
MN,2004,70398.0
MN,2005,65799.0
MN,2008,60464.0
MN,2009,61962.0
MI,2015,54203.0
MI,2014,52065.0
MI,2011,51512.0
MI,2010,50307.0
MI,2012,51631.0
MI,1991,54525.0
